University Id;Faculty Id;Department Id;Deparment Name;Language;Score Type
2029;;202910781;Hukuk (%50 İndirimli);Türkçe;EA
2029;;202910287;Hukuk (Burslu);Türkçe;EA
2029;;202910799;Hukuk (UOLP-Köln Üniversitesi) (%50 İndirimli);Türkçe;EA
2029;;202910736;Hukuk (UOLP-Köln Üniversitesi) (Burslu);Türkçe;EA
2029;;202911504;İşletme (İngilizce) (%50 İndirimli);İngilizce;EA
2029;;202911497;İşletme (İngilizce) (Burslu);İngilizce;EA
2029;;202990171;Lojistik Yönetimi (İngilizce) (%50 İndirimli);İngilizce;EA
2029;;202990170;Lojistik Yönetimi (İngilizce) (Burslu);İngilizce;EA
2029;;202990344;Pazarlama (İngilizce) (%50 İndirimli);İngilizce;EA
2029;;202990337;Pazarlama (İngilizce) (Burslu);İngilizce;EA
2029;;202990167;Uluslararası Ticaret ve Finansman (İngilizce) (%50 İndirimli);İngilizce;EA
2029;;202990166;Uluslararası Ticaret ve Finansman (İngilizce) (Burslu);İngilizce;EA
2029;;202990190;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2029;;202990183;Bilgisayar Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2029;;202990204;Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2029;;202990197;Elektrik-Elektronik Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2029;;202990218;Endüstri Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2029;;202990211;Endüstri Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2029;;202990232;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli);Türkçe;EA
2029;;202990225;İç Mimarlık ve Çevre Tasarımı (Burslu);Türkçe;EA
2029;;202990246;İç Mimarlık ve Çevre Tasarımı (İngilizce) (%50 İndirimli);İngilizce;EA
2029;;202990239;İç Mimarlık ve Çevre Tasarımı (İngilizce) (Burslu);İngilizce;EA
2029;;202990351;İnşaat Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2029;;202990253;İnşaat Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2029;;202990267;Makine Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2029;;202990260;Makine Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2029;;202990281;Mimarlık (İngilizce) (%50 İndirimli);İngilizce;SAY
2029;;202990274;Mimarlık (İngilizce) (Burslu);İngilizce;SAY
2029;;202990295;Yazılım Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2029;;202990288;Yazılım Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2029;;202990302;Tıp (İngilizce) (%50 İndirimli);İngilizce;SAY
2029;;202910763;Tıp (İngilizce) (Burslu);İngilizce;SAY
2029;;202990169;Gastronomi ve Mutfak Sanatları (%50 İndirimli);Türkçe;SÖZ
2029;;202990168;Gastronomi ve Mutfak Sanatları (Burslu);Türkçe;SÖZ
2029;;202911461;Sağlık Yönetimi (%50 İndirimli);Türkçe;EA
2029;;202911452;Sağlık Yönetimi (Burslu);Türkçe;EA
2029;;202990365;Takı Tasarımı (%50 İndirimli);Türkçe;EA
2029;;202990358;Takı Tasarımı (Burslu);Türkçe;EA
2029;;202911434;Yönetim Bilişim Sistemleri (%50 İndirimli);Türkçe;EA
2029;;202911425;Yönetim Bilişim Sistemleri (Burslu);Türkçe;EA
1009;;100990017;Beden Eğitimi ve Spor Öğretmenliği;Türkçe;EA
1009;;100910019;Fen Bilgisi Öğretmenliği;Türkçe;SAY
1009;;100910028;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1009;;100910231;İngilizce Öğretmenliği;İngilizce;DİL
1009;;100910037;Okul Öncesi Öğretmenliği;Türkçe;SÖZ
1009;;100910082;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1009;;100910046;Sınıf Öğretmenliği;Türkçe;EA
1009;;100910055;Sosyal Bilgiler Öğretmenliği;Türkçe;SÖZ
1009;;100910064;Türkçe Öğretmenliği;Türkçe;SÖZ
1009;;100990109;İngilizce Mütercim ve Tercümanlık;İngilizce;DİL
1009;;100910143;Matematik;Türkçe;SAY
1009;;100910204;Tarih;Türkçe;SÖZ
1009;;100910249;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1009;;100910267;İlahiyat;Türkçe;SÖZ
1009;;100990046;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1009;;100990034;Havacılık Yönetimi;Türkçe;EA
1009;;100990022;İktisat;Türkçe;EA
1009;;100990038;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1009;;100910258;Kentsel Tasarım ve Peyzaj Mimarlığı;Türkçe;SAY
1009;;100990116;Mimarlık;Türkçe;SAY
1009;;100910152;Şehir ve Bölge Planlama;Türkçe;SAY
1009;;100990081;Bilgisayar Mühendisliği;Türkçe;SAY
1009;;100990088;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1009;;100990095;Makine Mühendisliği;Türkçe;SAY
1009;;100990067;Beslenme ve Diyetetik;Türkçe;SAY
1009;;100990029;Ebelik;Türkçe;SAY
1009;;100990123;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1009;;100990030;Hemşirelik;Türkçe;SAY
1009;;100910285;Tıp;Türkçe;SAY
1010;;101010801;Felsefe (Açıköğretim);Türkçe;EA
1010;;101090550;Görsel İletişim Tasarımı (Açıköğretim);Türkçe;SÖZ
1010;;101011192;Halkla İlişkiler ve Reklamcılık (Açıköğretim);Türkçe;SÖZ
1010;;101011226;Sağlık Yönetimi (Açıköğretim);Türkçe;EA
1010;;101011208;Sosyal Hizmet (Açıköğretim);Türkçe;EA
1010;;101010819;Sosyoloji (Açıköğretim);Türkçe;EA
1010;;101010916;Tarih (Açıköğretim);Türkçe;SÖZ
1010;;101010828;Türk Dili ve Edebiyatı (Açıköğretim);Türkçe;SÖZ
1010;;101011235;Yönetim Bilişim Sistemleri (Açıköğretim);Türkçe;EA
1010;;101010016;Eczacılık;Türkçe;SAY
1010;;101010025;Arkeoloji;Türkçe;EA
1010;;101010034;Felsefe;Türkçe;EA
1010;;101090580;Psikoloji;Türkçe;EA
1010;;101010907;Rus Dili ve Edebiyatı (Rusça);Türkçe;DİL
1010;;101010043;Sanat Tarihi;Türkçe;SÖZ
1010;;101010052;Sosyoloji;Türkçe;EA
1010;;101010061;Tarih;Türkçe;SÖZ
1010;;101010079;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1010;;101010088;Almanca Öğretmenliği;Türkçe;DİL
1010;;101010097;Bilgisayar ve Öğretim Teknolojileri Öğretmenliği;Türkçe;SAY
1010;;101010104;Fransızca Öğretmenliği;Türkçe;DİL
1010;;101010113;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1010;;101010122;İngilizce Öğretmenliği;İngilizce;DİL
1010;;101010131;İngilizce Öğretmenliği (İngilizce) (UOLP-Suny Cortland) (Ücretli);İngilizce;DİL
1010;;101010167;Okul Öncesi Öğretmenliği;Türkçe;SÖZ
1010;;101011305;Özel Eğitim Öğretmenliği;Türkçe;SÖZ
1010;;101010776;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1010;;101010176;Sınıf Öğretmenliği;Türkçe;EA
1010;;101010185;Sosyal Bilgiler Öğretmenliği;Türkçe;SÖZ
1010;;101010255;Hukuk;Türkçe;EA
1010;;101010264;Çalışma Ekonomisi ve Endüstri İlişkileri;Türkçe;EA
1010;;101010273;İktisat;Türkçe;EA
1010;;101010282;İktisat (İngilizce);İngilizce;EA
1010;;101010291;İktisat (İngilizce) (UOLP-Suny Cortland) (Ücretli);İngilizce;EA
1010;;101010307;İşletme;Türkçe;EA
1010;;101010316;İşletme (İngilizce);İngilizce;EA
1010;;101010855;İşletme (İngilizce) (UOLP-Suny Empire State College) (Ücretli);İngilizce;EA
1010;;101010325;Maliye;Türkçe;EA
1010;;101011165;Maliye (KKTC Uyruklu);Türkçe;EA
1010;;101090535;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1010;;101010722;Çalışma Ekonomisi ve Endüstri İlişkileri (Açıköğretim);Türkçe;EA
1010;;101010731;İktisat (Açıköğretim);Türkçe;EA
1010;;101090552;İktisat (İngilizce) (Açıköğretim);İngilizce;EA
1010;;101010758;Maliye (Açıköğretim);Türkçe;EA
1010;;101090538;Siyaset Bilimi ve Kamu Yönetimi (Açıköğretim);Türkçe;EA
1010;;101090553;Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (Açıköğretim);İngilizce;EA
1010;;101010837;Uluslararası İlişkiler (Açıköğretim);Türkçe;EA
1010;;101090554;Uluslararası İlişkiler (İngilizce) (Açıköğretim);İngilizce;EA
1010;;101090566;Gazetecilik;Türkçe;SÖZ
1010;;101010352;Halkla İlişkiler ve Reklamcılık;Türkçe;SÖZ
1010;;101010343;İletişim Tasarımı ve Yönetimi;Türkçe;SÖZ
1010;;101010361;Sinema ve Televizyon;Türkçe;SÖZ
1010;;101011323;Havacılık Yönetimi (Açıköğretim);Türkçe;EA
1010;;101010767;İşletme (Açıköğretim);Türkçe;EA
1010;;101090555;İşletme (İngilizce) (Açıköğretim);İngilizce;EA
1010;;101090547;Uluslararası Ticaret ve Lojistik (Açıköğretim);Türkçe;EA
1010;;101090573;Beslenme ve Diyetetik;Türkçe;SAY
1010;;101010997;Dil ve Konuşma Terapisi;Türkçe;SAY
1010;;101011129;Dil ve Konuşma Terapisi (KKTC Uyruklu);Türkçe;SAY
1010;;101011005;Sosyal Hizmet;Türkçe;EA
1010;;101011014;Gastronomi ve Mutfak Sanatları;Türkçe;SÖZ
1010;;101090587;Turizm İşletmeciliği;Türkçe;EA
1010;;101011023;Turizm Rehberliği;Türkçe;DİL
1010;;101090527;Turizm Rehberliği (KKTC Uyruklu);Türkçe;DİL
2095;;209510018;Film Tasarımı ve Yönetimi (İngilizce) (%50 İndirimli);İngilizce;SÖZ
2095;;209510017;Film Tasarımı ve Yönetimi (İngilizce) (Burslu);İngilizce;SÖZ
2095;;209510016;Film Tasarımı ve Yönetimi (İngilizce) (Ücretli);İngilizce;SÖZ
2095;;209510031;İç Mimarlık ve Çevre Tasarımı (İngilizce) (%50 İndirimli);İngilizce;EA
2095;;209510030;İç Mimarlık ve Çevre Tasarımı (İngilizce) (Burslu);İngilizce;EA
2095;;209510029;İç Mimarlık ve Çevre Tasarımı (İngilizce) (Ücretli);İngilizce;EA
2095;;209510021;Yeni Medya ve İletişim (İngilizce) (%50 İndirimli);İngilizce;SÖZ
2095;;209510020;Yeni Medya ve İletişim (İngilizce) (Burslu);İngilizce;SÖZ
2095;;209510019;Yeni Medya ve İletişim (İngilizce) (Ücretli);İngilizce;SÖZ
2095;;209510124;Hukuk (%50 İndirimli);Türkçe;EA
2095;;209510039;Hukuk (Burslu);Türkçe;EA
2095;;209510117;Hukuk (Ücretli);Türkçe;EA
2095;;209510037;İngilizce Mütercim ve Tercümanlık (%50 İndirimli);İngilizce;DİL
2095;;209510036;İngilizce Mütercim ve Tercümanlık (Burslu);İngilizce;DİL
2095;;209510035;İngilizce Mütercim ve Tercümanlık (Ücretli);İngilizce;DİL
2095;;209510103;İşletme (İngilizce) (%50 İndirimli);İngilizce;EA
2095;;209510046;İşletme (İngilizce) (Burslu);İngilizce;EA
2095;;209510075;Psikoloji (%50 İndirimli);Türkçe;EA
2095;;209510068;Psikoloji (Burslu);Türkçe;EA
2095;;209510131;Psikoloji (İngilizce) (%50 İndirimli);İngilizce;EA
2095;;209510011;Psikoloji (İngilizce) (Burslu);İngilizce;EA
2095;;209510010;Psikoloji (İngilizce) (Ücretli);İngilizce;EA
2095;;209510061;Psikoloji (Ücretli);Türkçe;EA
2095;;209510043;Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (%50 İndirimli);İngilizce;EA
2095;;209510042;Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (Burslu);İngilizce;EA
2095;;209510166;Yönetim Bilişim Sistemleri (%50 İndirimli);Türkçe;EA
2095;;209510159;Yönetim Bilişim Sistemleri (Burslu);Türkçe;EA
2095;;209510034;Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli);İngilizce;EA
2095;;209510033;Yönetim Bilişim Sistemleri (İngilizce) (Burslu);İngilizce;EA
2095;;209510032;Yönetim Bilişim Sistemleri (İngilizce) (Ücretli);İngilizce;EA
2095;;209510152;Yönetim Bilişim Sistemleri (Ücretli);Türkçe;EA
2095;;209510229;Bilgisayar Mühendisliği (%50 İndirimli);Türkçe;SAY
2095;;209510222;Bilgisayar Mühendisliği (Burslu);Türkçe;SAY
2095;;209510015;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2095;;209510014;Bilgisayar Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2095;;209510013;Bilgisayar Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2095;;209510215;Bilgisayar Mühendisliği (Ücretli);Türkçe;SAY
2095;;209510096;Bilişim Sistemleri Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2095;;209510089;Bilişim Sistemleri Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2095;;209510082;Bilişim Sistemleri Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2095;;209510054;Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2095;;209510025;Elektrik-Elektronik Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2095;;209510110;Elektrik-Elektronik Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2095;;209510028;Endüstri Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2095;;209510027;Endüstri Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2095;;209510024;Yazılım Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2095;;209510023;Yazılım Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2095;;209510022;Yazılım Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
1117;;111790330;Arapça Mütercim ve Tercümanlık;Türkçe;DİL
1117;;111711613;Arkeoloji;Türkçe;EA
1117;;111790381;Coğrafya;Türkçe;SÖZ
1117;;111710087;Çağdaş Türk Lehçeleri ve Edebiyatları;Türkçe;SÖZ
1117;;111790360;Çin Dili ve Edebiyatı;Türkçe;DİL
1117;;111710096;Felsefe;Türkçe;EA
1117;;111711631;Fransız Dili ve Edebiyatı;Türkçe;DİL
1117;;111790430;Fransızca Mütercim ve Tercümanlık;Türkçe;DİL
1117;;111790331;İngiliz Dili ve Edebiyatı (İngilizce);İngilizce;DİL
1117;;111790325;Psikoloji;Türkçe;EA
1117;;111710148;Rus Dili ve Edebiyatı;Türkçe;DİL
1117;;111710157;Sanat Tarihi;Türkçe;SÖZ
1117;;111711597;Sosyoloji;Türkçe;EA
1117;;111710166;Tarih;Türkçe;SÖZ
1117;;111710175;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1117;;111710184;Türk Halkbilimi;Türkçe;SÖZ
1117;;111790437;Finans ve Bankacılık;Türkçe;EA
1117;;111790444;Sigortacılık;Türkçe;EA
1117;;111711755;Fotoğraf ve Video;Türkçe;SÖZ
1117;;111790451;Fotoğraf ve Video (KKTC UYRUKLU);Türkçe;SÖZ
1117;;111711985;Görsel İletişim Tasarımı;Türkçe;SÖZ
1117;;111711764;Kültür Varlıklarını Koruma ve Onarım;Türkçe;EA
1117;;111710412;Hukuk;Türkçe;EA
1117;;111710421;Çalışma Ekonomisi ve Endüstri İlişkileri;Türkçe;EA
1117;;111710439;Ekonometri;Türkçe;EA
1117;;111710448;İktisat;Türkçe;EA
1117;;111710457;İşletme;Türkçe;EA
1117;;111712126;İşletme (İngilizce);İngilizce;EA
1117;;111710475;Maliye;Türkçe;EA
1117;;111712056;Sağlık Yönetimi;Türkçe;EA
1117;;111712198;Sağlık Yönetimi (KKTC Uyruklu);Türkçe;EA
1117;;111711994;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1117;;111710484;Uluslararası İlişkiler;Türkçe;EA
1117;;111712117;Uluslararası İlişkiler (İngilizce);İngilizce;EA
1117;;111790327;Uluslararası Ticaret ve Finansman;Türkçe;EA
1117;;111790346;Yönetim Bilişim Sistemleri;Türkçe;EA
1117;;111790402;İlahiyat;Türkçe;SÖZ
1117;;111790409;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1117;;111710493;Gazetecilik;Türkçe;SÖZ
1117;;111712205;Gazetecilik (KKTC Uyruklu);Türkçe;SÖZ
1117;;111710509;Halkla İlişkiler ve Tanıtım;Türkçe;SÖZ
1117;;111711507;Biyoloji;Türkçe;SAY
1117;;111790328;Fizik;Türkçe;SAY
1117;;111711525;Kimya;Türkçe;SAY
1117;;111711534;Matematik;Türkçe;SAY
1117;;111711543;Tarih;Türkçe;SÖZ
1117;;111711552;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1117;;111790315;El Sanatları;Türkçe;SÖZ
1117;;111790353;El Sanatları (KKTC UYRUKLU);Türkçe;SÖZ
1117;;111712214;El Sanatları (M.T.O.K.);Türkçe;SÖZ
1117;;111790316;Kuyumculuk ve Mücevher Tasarımı;Türkçe;EA
1117;;111790317;Moda Tasarımı;Türkçe;EA
1117;;111712268;Moda Tasarımı (M.T.O.K.);Türkçe;EA
1117;;111790318;Tekstil Tasarımı;Türkçe;EA
1117;;111790416;Tekstil Tasarımı (KKTC UYRUKLU);Türkçe;EA
1117;;111712277;Tekstil Tasarımı (M.T.O.K.);Türkçe;EA
1117;;111790339;Emlak ve Emlak Yönetimi;Türkçe;EA
1117;;111711667;Tapu Kadastro;Türkçe;EA
1117;;111711437;Gastronomi ve Mutfak Sanatları;Türkçe;SÖZ
1117;;111711816;Gastronomi ve Mutfak Sanatları (M.T.O.K.);Türkçe;SÖZ
1117;;111711455;Rekreasyon Yönetimi;Türkçe;SÖZ
1117;;111711825;Rekreasyon Yönetimi (M.T.O.K.);Türkçe;SÖZ
1117;;111711473;Turizm İşletmeciliği;Türkçe;EA
1117;;111790423;Turizm Rehberliği;Türkçe;DİL
2092;;209210285;Diş Hekimliği (%25 İndirimli);Türkçe;SAY
2092;;209210047;Diş Hekimliği (Burslu);Türkçe;SAY
2092;;209210292;Diş Hekimliği (İngilizce) (%25 İndirimli);İngilizce;SAY
2092;;209210044;Diş Hekimliği (İngilizce) (Burslu);İngilizce;SAY
2092;;209210043;Diş Hekimliği (İngilizce) (Ücretli);İngilizce;SAY
2092;;209210046;Diş Hekimliği (Ücretli);Türkçe;SAY
2092;;209210299;Eczacılık (%25 İndirimli);Türkçe;SAY
2092;;209210056;Eczacılık (Burslu);Türkçe;SAY
2092;;209210306;Eczacılık (İngilizce) (%25 İndirimli);İngilizce;SAY
2092;;209210094;Eczacılık (İngilizce) (Burslu);İngilizce;SAY
2092;;209210093;Eczacılık (İngilizce) (Ücretli);İngilizce;SAY
2092;;209210055;Eczacılık (Ücretli);Türkçe;SAY
2092;;209210313;Gastronomi ve Mutfak Sanatları (İngilizce) (%25 İndirimli);İngilizce;SÖZ
2092;;209210081;Gastronomi ve Mutfak Sanatları (İngilizce) (Burslu);İngilizce;SÖZ
2092;;209210320;İç Mimarlık ve Çevre Tasarımı (%25 İndirimli);Türkçe;EA
2092;;209210083;İç Mimarlık ve Çevre Tasarımı (Burslu);Türkçe;EA
2092;;209210327;Hukuk (%25 İndirimli);Türkçe;EA
2092;;209210059;Hukuk (Burslu);Türkçe;EA
2092;;209210058;Hukuk (Ücretli);Türkçe;EA
2092;;209210362;Halkla İlişkiler ve Reklamcılık (%25 İndirimli);Türkçe;SÖZ
2092;;209210085;Halkla İlişkiler ve Reklamcılık (Burslu);Türkçe;SÖZ
2092;;209210369;Bilgisayar Mühendisliği (İngilizce) (%25 İndirimli);İngilizce;SAY
2092;;209210096;Bilgisayar Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2092;;209210376;Elektrik-Elektronik Mühendisliği (İngilizce) (%25 İndirimli);İngilizce;SAY
2092;;209210110;Elektrik-Elektronik Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2092;;209210383;Beslenme ve Diyetetik (%25 İndirimli);Türkçe;SAY
2092;;209210041;Beslenme ve Diyetetik (Burslu);Türkçe;SAY
2092;;209210390;Dil ve Konuşma Terapisi (%25 İndirimli);Türkçe;SAY
2092;;209210069;Dil ve Konuşma Terapisi (Burslu);Türkçe;SAY
2092;;209210397;Ebelik (%25 İndirimli);Türkçe;SAY
2092;;209210071;Ebelik (Burslu);Türkçe;SAY
2092;;209210404;Ergoterapi (%25 İndirimli);Türkçe;SAY
2092;;209210073;Ergoterapi (Burslu);Türkçe;SAY
2092;;209210411;Fizyoterapi ve Rehabilitasyon (%25 İndirimli);Türkçe;SAY
2092;;209210075;Fizyoterapi ve Rehabilitasyon (Burslu);Türkçe;SAY
2092;;209210418;Hemşirelik (%25 İndirimli);Türkçe;SAY
2092;;209210042;Hemşirelik (Burslu);Türkçe;SAY
2092;;209210425;Hemşirelik (İngilizce) (%25 İndirimli);İngilizce;SAY
2092;;209210100;Hemşirelik (İngilizce) (Burslu);İngilizce;SAY
2092;;209210432;Odyoloji (%25 İndirimli);Türkçe;SAY
2092;;209210102;Odyoloji (Burslu);Türkçe;SAY
2092;;209210439;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (%25 İndirimli);İngilizce;EA
2092;;209210089;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (Burslu);İngilizce;EA
2092;;209210446;Tıp (%25 İndirimli);Türkçe;SAY
2092;;209210053;Tıp (Burslu);Türkçe;SAY
2092;;209210453;Tıp (İngilizce) (%25 İndirimli);İngilizce;SAY
2092;;209210050;Tıp (İngilizce) (Burslu);İngilizce;SAY
2092;;209210049;Tıp (İngilizce) (Ücretli);İngilizce;SAY
2092;;209210052;Tıp (Ücretli);Türkçe;SAY
1109;;110910252;Hukuk (%50 İndirimli);Türkçe;EA
1109;;110910245;Hukuk (Burslu);Türkçe;EA
1109;;110910238;Hukuk (Ücretli);Türkçe;EA
1109;;110910343;İktisat (İngilizce) (%50 İndirimli);İngilizce;EA
1109;;110910308;İktisat (İngilizce) (Burslu);İngilizce;EA
1109;;110910315;İktisat (İngilizce) (Ücretli);İngilizce;EA
1109;;110910259;İlahiyat (Burslu);Türkçe;SÖZ
1109;;110910161;İngilizce Öğretmenliği (%50 İndirimli);İngilizce;DİL
1109;;110910168;İngilizce Öğretmenliği (Burslu);İngilizce;DİL
1109;;110910154;İngilizce Öğretmenliği (Ücretli);İngilizce;DİL
1109;;110910189;Özel Eğitim Öğretmenliği (%50 İndirimli);Türkçe;SÖZ
1109;;110910182;Özel Eğitim Öğretmenliği (Burslu);Türkçe;SÖZ
1109;;110910175;Özel Eğitim Öğretmenliği (Ücretli);Türkçe;SÖZ
1109;;110910231;Psikoloji (%50 İndirimli);Türkçe;EA
1109;;110910224;Psikoloji (Burslu);Türkçe;EA
1109;;110910217;Psikoloji (Ücretli);Türkçe;EA
1109;;110910280;Uluslararası Girişimcilik (İngilizce) (%50 İndirimli);İngilizce;EA
1109;;110910273;Uluslararası Girişimcilik (İngilizce) (Burslu);İngilizce;EA
1109;;110910266;Uluslararası Girişimcilik (İngilizce) (Ücretli);İngilizce;EA
1109;;110910301;Uluslararası Ticaret ve Lojistik (İngilizce) (%50 İndirimli);İngilizce;EA
1109;;110910294;Uluslararası Ticaret ve Lojistik (İngilizce) (Burslu);İngilizce;EA
1109;;110910287;Uluslararası Ticaret ve Lojistik (İngilizce) (Ücretli);İngilizce;EA
1109;;110910364;Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli);İngilizce;EA
1109;;110910350;Yönetim Bilişim Sistemleri (İngilizce) (Burslu);İngilizce;EA
1109;;110910357;Yönetim Bilişim Sistemleri (İngilizce) (Ücretli);İngilizce;EA
1109;;110910096;Hukuk;Türkçe;EA
1109;;110910322;İlahiyat;Türkçe;SÖZ
1109;;110910329;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1109;;110910086;Ekonomi (İngilizce);İngilizce;EA
1109;;110910097;Ekonomi (İngilizce) (KKTC Uyruklu);İngilizce;EA
1109;;110910095;İşletme (İngilizce);İngilizce;EA
1109;;110910098;Siyaset Bilimi ve Kamu Yönetimi (İngilizce);İngilizce;EA
1109;;110910023;Uluslararası İlişkiler (İngilizce);İngilizce;EA
1109;;110910371;Felsefe;Türkçe;EA
1109;;110910103;Psikoloji (İngilizce);İngilizce;EA
1109;;110910100;Sosyoloji (İngilizce);İngilizce;EA
1109;;110910133;Sosyoloji (İngilizce) (KKTC Uyruklu);İngilizce;EA
1109;;110910102;Tarih (İngilizce);İngilizce;SÖZ
1109;;110910140;Tarih (İngilizce) (KKTC Uyruklu);İngilizce;SÖZ
1109;;110910336;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1109;;110910014;İngiliz Dili ve Edebiyatı (İngilizce);İngilizce;DİL
1109;;110910378;Japonca Mütercim ve Tercümanlık;Türkçe;DİL
1109;;110910147;Rusça Mütercim ve Tercümanlık;Türkçe;DİL
1109;;110910385;Rusça Mütercim ve Tercümanlık (KKTC UYRUKLU);Türkçe;DİL
1011;;101190427;Arap Dili ve Edebiyatı (Uzaktan Öğretim);Türkçe;DİL
1011;;101190428;Coğrafya (Uzaktan Öğretim);Türkçe;SÖZ
1011;;101190520;Elektronik Ticaret ve Yönetimi (Açıköğretim);Türkçe;EA
1011;;101190433;Gazetecilik (Uzaktan Öğretim);Türkçe;SÖZ
1011;;101190434;Halkla İlişkiler ve Tanıtım (Uzaktan Öğretim);Türkçe;SÖZ
